D:\Agilent\ICPMH\1\DATA\Rachel Johnson\PC_LGH_20230328.b\PCBM.d
Intensity Vs Time,CPS
Acquired      : 2023-03-28 13:54:37 using Batch PC_LGH_20230328.b
Time [Sec],Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137
330.5390,2884259.33,15850178.48,244843238.81,201199.56,519310.45,18339154.73,20341.66
331.5139,2832269.02,16183469.11,259040289.12,194911.19,536845.66,17933762.23,19730.97
332.4887,3025660.89,16172253.49,256807622.41,205707.43,545012.01,17874094.73,19861.12
333.4636,2651125.27,15651706.60,252728622.32,195968.66,539640.60,17833867.23,20161.46
334.4389,2672943.71,15155470.13,254470939.02,215629.89,532734.51,18185349.73,34062.70
335.4138,2769791.21,15992804.52,250915172.28,204282.22,508419.09,17769253.49,32970.63
336.3886,2950875.27,15622080.56,245964855.50,198663.10,510822.79,17615009.74,27721.66
337.3640,2711508.08,15977384.73,256309839.06,207786.57,488112.01,17223747.24,19270.47
338.3388,2647382.46,15474843.05,249047572.23,198848.36,483638.57,17923015.98,27290.99
339.3137,2453396.68,16026075.36,243106155.43,193601.24,459590.55,17372552.24,20662.04
340.2885,2663802.15,15467742.01,243338272.11,202351.71,449129.10,17564728.49,22584.38
341.2639,2593577.62,14950620.13,239296705.35,211419.63,434215.22,17093996.00,26750.17
342.2387,2636353.71,15419834.72,249060038.90,213054.39,425339.25,17060256.00,39012.88
343.2136,2756232.15,15319436.80,252832455.65,210738.79,395492.20,17496227.24,20962.39
344.1889,2543812.31,14966736.79,249905238.92,198231.96,395652.20,17531520.99,36798.15
345.1638,2417203.09,15531387.85,244971722.14,192116.28,395437.80,17638653.49,18920.09
346.1386,2364036.06,15164243.05,254059672.35,192756.05,393718.94,17556973.49,22444.20
347.1140,2660665.90,15151517.01,246726572.18,199272.74,383593.06,17447312.24,32129.09
348.0888,2726524.65,15073793.05,245497405.49,204019.39,384940.17,17240647.24,31487.94
349.0637,2398865.59,15378359.72,252903555.65,183703.70,342549.21,12723252.31,13004.77
350.0385,1232967.17,6878463.17,93936818.77,62840.40,60928.46,1697373.57,1230.04
351.0139,145356.92,870210.05,13966595.10,23364.36,9322.31,273421.34,120.00
351.9887,21702.05,126918.00,2902453.45,16710.68,1783.42,45265.40,40.00
352.9636,4420.50,28988.53,894073.46,15963.37,920.02,7121.37,0.00
353.9389,990.03,4933.97,512008.21,16417.09,433.34,1090.03,0.00
354.9138,500.01,366.67,464898.12,16770.73,500.01,650.01,0.00
355.8886,240.00,1500.06,473504.73,16430.43,440.01,800.02,0.00
356.8640,190.00,433.34,457182.69,16290.31,503.34,650.01,0.00
357.8388,210.00,200.00,465034.65,16570.56,500.01,640.01,0.00
358.8137,160.00,366.67,461825.21,16230.26,346.67,530.01,0.00
359.7885,210.00,166.67,445581.16,29699.86,260067.83,5909550.54,113985.30
360.7639,4544010.56,8836543.95,144540453.23,413074.83,745141.17,14907263.53,31988.84
361.7387,2949898.39,13651993.01,219840571.58,276794.75,626624.19,15769664.77,21803.40
362.7136,2576250.27,14388125.32,224884488.36,250652.33,563185.60,16376347.26,16177.38
363.6890,2392206.06,14223115.94,238097588.66,218667.62,528343.36,17178719.74,15686.94
364.6638,2319278.72,15790663.89,241600355.40,197234.99,489346.75,17380102.24,17828.96
365.6386,2327794.18,15608304.52,255004089.03,187857.36,455103.42,17543725.99,13294.98
366.6140,2275649.97,15564268.06,249437688.91,174827.21,425322.20,17525488.49,12694.54
367.5889,2341244.34,16211281.61,264642089.25,165991.87,404895.69,17839977.23,12934.72
368.5637,2473397.15,16208176.40,253990472.34,168860.28,392555.01,17889632.23,14315.78
369.5386,2456615.59,15628493.06,265326255.93,186036.23,398208.58,18352477.23,17148.29
370.5139,2514853.87,16445965.99,264168155.90,174245.27,380905.97,17339174.74,15386.67
371.4888,2371012.78,15792186.81,260640805.83,171920.87,379083.01,18410830.98,19270.47
372.4636,2382554.03,16265613.91,254713022.36,176401.70,372309.83,18814457.22,16657.82
373.4390,2456108.71,16513118.08,274480706.14,169600.18,360343.55,18446015.98,14786.16
374.4138,2441764.65,16607039.95,265538755.94,166882.96,362266.68,18494739.72,17218.36
375.3887,2371720.75,16483071.20,264384989.24,173935.76,344623.27,18641565.97,14005.53
376.3635,2436769.18,16819233.71,271430856.07,165820.37,329940.30,18143944.73,13475.12
377.3389,2287647.47,16233070.15,262554555.87,165114.25,320414.44,18318192.23,13765.34
378.3137,2210055.75,15935646.19,256681322.40,151407.47,292749.29,17653214.74,12794.62
379.2886,2113102.47,16322099.32,254467422.35,147728.69,278160.48,17451583.49,11483.72
380.2639,2097944.66,16057726.40,256336505.73,144776.09,269644.55,17155422.24,13144.87
381.2388,2037403.25,15147654.51,245917088.83,142052.31,262224.13,16787182.25,13415.07
382.2136,1928244.50,15400513.89,239542538.69,141071.74,265928.95,16599691.00,12484.39
383.1890,1965141.38,14625328.45,234078605.23,155103.78,267406.27,16705282.25,14596.01
384.1638,2050951.06,14300278.44,244816922.14,144530.91,239690.02,16867304.75,10783.28
385.1387,2211948.40,15212699.30,251408755.62,157140.40,233614.34,16442542.25,10903.35
386.1135,2287488.87,15443252.43,242208922.08,156958.90,230536.68,16767206.00,11403.67
387.0889,2171275.28,15584129.51,243222005.44,141447.85,232736.84,16971159.75,12314.28
388.0638,2210500.44,15369156.59,238054838.65,160478.13,259050.61,17159170.99,16968.12
389.0386,2183791.06,14962477.42,240572922.04,158562.14,272116.42,17681107.24,14415.86
390.0139,2324861.53,15270703.47,250672105.60,157120.25,278512.33,17705047.24,15616.88
390.9888,2211627.78,15710080.56,253190722.33,152627.18,170966.33,6180311.78,5130.74
391.9637,520640.42,3102803.19,45131292.68,36849.03,24576.04,814401.16,730.02
392.9390,78698.22,452247.15,6686851.19,19510.01,4287.15,130841.87,140.00
393.9138,12433.96,61598.63,1453993.00,16874.15,1026.69,18659.42,40.00
394.8887,1660.07,14839.06,760927.10,15763.20,560.01,4420.53,0.00
395.8636,620.01,466.67,480338.16,16667.31,533.34,1240.04,10.00
396.8389,270.00,400.00,449538.52,15432.93,600.01,270.00,0.00
397.8138,140.00,300.00,442545.45,16660.63,450.01,640.01,0.00
398.7886,50.00,966.69,450732.69,16306.99,480.01,1460.06,0.00
399.7640,230.00,66.67,442170.22,15986.72,470.01,520.01,0.00
400.7388,150.00,200.00,432043.43,16146.86,450.01,47400.76,9182.38
401.7137,1275203.11,1595948.08,32451911.14,410098.08,669672.58,11970773.57,76806.02
402.6885,4278913.37,11728059.64,192800054.31,372614.52,687446.59,15319947.27,42130.00
403.6639,2927402.14,13388875.30,228697038.45,273020.74,609694.87,16165428.51,20401.73
404.6387,2573886.37,14008573.23,229348021.79,234541.92,535727.79,15689033.52,17478.61
405.6136,2546035.90,14324398.24,239808938.69,222963.82,499262.06,16287883.51,17228.37
406.5889,2437089.81,15083459.71,236320871.95,212879.09,469989.30,16766372.25,20301.62
407.5638,2569375.90,14858629.50,239500772.02,210802.84,425724.49,16939018.50,19971.24
408.5386,2530497.77,15045648.25,245786172.16,210368.04,392235.11,16119772.26,17238.38
409.5140,2394374.50,14778645.12,238984838.68,190385.67,384841.50,16806247.25,14836.20
410.4888,2314830.28,14977947.21,240459788.71,186554.59,380759.72,17052868.50,14105.61
411.4637,2259572.94,15530699.31,241188355.39,183481.57,364271.44,17471590.99,15196.51
412.4385,2352745.28,15298014.93,247360355.53,184444.17,356881.91,17357659.74,26179.31
413.4139,2365813.87,15702132.64,258359122.44,195227.78,336379.44,17446964.74,19901.17
414.3887,2315620.90,15760677.44,252586772.31,179433.21,335249.54,17296054.74,13565.19
415.3636,2211264.65,15681846.18,248414122.22,175247.71,322689.49,17765734.74,13284.98
416.3389,2112933.41,15441499.30,243087755.43,172573.43,306922.41,17671565.99,12624.49
417.3138,2216392.31,15863096.19,255593839.05,170340.06,307274.73,17562628.49,19771.02
418.2886,2181130.75,15793859.73,264237639.24,173114.97,304964.28,17478163.49,16797.96
419.2640,2182994.65,15806925.35,256762372.41,165877.52,291117.59,17578352.24,16577.75
420.2399,2100957.78,15719619.10,251341938.95,158683.14,268014.86,17679429.74,62680.61
421.2147,2060260.59,15428080.55,247465272.20,152721.26,252431.60,17284708.49,11383.65
422.1896,2081282.63,15362422.22,248750288.89,147849.63,235747.33,17461007.24,11553.76
423.1649,2134927.78,15685079.52,253373722.33,148917.91,226366.53,16765203.50,10613.18
424.1398,1908749.82,15223212.84,251712022.29,146317.83,235389.52,16981977.25,10933.37
425.1146,1963607.31,14847434.71,243591722.11,151343.63,247317.70,17134055.99,11013.42
426.0900,2001494.81,14997790.96,242424205.42,155826.32,276932.57,17219607.24,12704.55
427.0648,2139003.87,15261228.47,236967671.96,165366.45,324988.58,16680553.50,13204.92
428.0397,2135914.81,15583797.22,240955755.39,177666.71,317499.00,16744576.00,17808.94
429.0145,2629332.15,15796195.14,255217005.70,197016.07,336803.58,17760890.99,19520.74
429.9899,2501318.87,15633122.22,247700638.87,206115.17,348218.53,18063977.23,16938.09
430.9647,2563934.49,15497746.18,246057705.50,215879.37,358896.31,17878239.73,22304.02
431.9396,2635817.15,16009227.44,255727105.72,231113.61,356657.69,15473844.77,92561.01
432.9149,1691409.04,9368179.38,141476036.50,99034.06,79109.25,2305181.37,1770.09
433.8898,219742.50,1193102.11,18225304.57,25086.55,12093.88,351119.02,490.01
434.8646,31004.59,241981.66,3980372.48,18021.88,2593.51,51080.55,70.00
435.8400,7871.59,24782.65,998381.73,16814.10,776.68,10983.26,0.00
436.8148,980.02,8701.97,551719.80,16070.12,510.01,3600.35,20.00
437.7897,320.00,1900.09,474768.73,16747.38,473.34,1050.03,10.00
438.7646,110.00,433.34,456636.57,15459.62,506.67,660.01,0.00
439.7399,300.00,233.33,481978.56,16340.36,490.01,120.00,0.00
440.7148,150.00,200.00,447832.69,16313.67,506.67,160.00,0.00
441.6896,90.00,400.00,434020.65,16110.16,456.67,170.00,0.00
442.6649,120.00,466.67,440328.62,16106.82,510.01,785090.46,14305.77
443.6398,4208821.19,3069991.21,52301251.17,12525438.67,641716.80,199078597.03,331368.39
444.6147,31985607.02,15561371.18,232581138.53,22901914.09,517892.17,195793757.08,233193.77
445.5900,29338542.06,14940259.71,230422005.15,18184400.94,492206.49,185318577.24,202459.55
446.5648,29344417.06,15804474.31,236975571.96,18338902.60,476274.36,183894377.26,199688.41
447.5397,29255664.56,14600753.45,219194454.90,17732304.30,489866.65,182147857.29,188416.05
448.5146,28479249.58,14042722.19,214604804.80,16916102.66,487646.80,190730917.16,197847.95
449.4899,28602684.57,14525675.32,212976154.76,17151012.65,488754.93,185513537.24,191316.83
450.4648,28647939.57,14786342.00,229188638.46,17561347.64,469900.45,176443477.37,188698.98
451.4396,28217797.08,14338936.78,220153654.92,17654032.63,480615.97,181917397.29,192337.79
452.4150,28459387.08,14064637.81,220518338.26,17365837.64,476144.51,173872677.41,188981.99
453.3898,27390439.59,13518404.47,208420604.66,17273187.65,498676.86,175784577.38,190659.82
454.3647,28369844.58,13953756.56,210691638.04,17662620.96,577723.00,181132437.30,196664.88
455.3395,28643029.57,14178488.86,211245488.06,17318019.31,534349.35,181090277.30,184202.07
456.3149,27709514.59,13350084.67,212838721.42,17269102.65,466866.39,176377377.37,184899.27
457.2897,28669254.57,13630706.55,208418404.66,17450469.31,463320.29,180319537.31,192944.33
458.2646,28337057.08,13893999.27,206797304.62,17072444.32,447651.18,176405417.37,186677.75
459.2399,27639857.09,14065322.19,206138154.61,16583452.67,467030.29,178481277.34,188506.95
460.2148,27477849.59,13545302.39,207071787.96,15964822.70,466832.22,176959197.36,187647.91
461.1896,27493239.59,13688868.01,204829487.91,16598634.34,481922.12,179316037.33,201286.31
462.1650,29018587.07,13756330.52,217906121.54,17483875.97,495272.06,179425357.33,195623.45
463.1398,29043149.57,13967626.35,217433454.86,17737179.30,474613.16,172454497.43,186142.20
464.1147,27281357.09,12857635.70,205298004.59,17119367.65,492411.80,178402997.34,191620.08
465.0895,26675814.60,13676529.47,204371571.23,16449889.35,484066.07,182777957.28,190629.49
466.0649,27624907.09,13834672.18,204308621.23,16487484.34,452372.07,170494237.46,190558.75
467.0397,28058852.08,13778982.60,213645988.11,16611256.01,435511.31,172778657.43,183535.19
468.0146,27719239.59,13040170.08,209120754.67,16668662.67,453734.30,172354657.43,181858.06
468.9900,27268089.59,13287532.59,209796521.36,16511942.68,471366.44,168662577.49,181817.65
469.9648,26729287.10,13278496.13,205221921.25,15971631.03,488625.03,177927837.35,184858.84
470.9396,27858392.08,13799000.31,203379137.88,16338912.68,454816.70,176806777.37,189972.50
471.9150,28751184.57,13691233.64,213658721.44,17067569.32,461164.93,177023757.36,193833.96
472.8899,28831442.07,13960410.73,218358421.55,17845892.62,474896.91,152885307.72,135022.25
473.8647,17201878.49,7245127.25,102622627.29,5922669.35,88855.93,20371067.20,17989.12
474.8395,1987025.28,781031.92,12006415.89,749036.06,11730.32,3060544.95,2550.18
475.8149,294560.17,125374.60,2247876.61,137734.04,2480.16,472356.59,440.01
476.7898,53974.47,27719.99,856883.03,39915.21,1273.38,96712.57,80.00
477.7646,16506.97,4533.87,530637.58,21508.83,563.34,25267.28,60.00
478.7400,3460.31,1500.06,439135.07,16537.19,416.67,13264.76,0.00
479.7148,440.00,2066.78,433304.70,16236.93,500.01,290.00,0.00
480.6897,580.01,0.00,426556.00,16276.97,436.67,210.00,0.00
481.6645,80.00,100.00,446877.48,15926.67,493.34,150.00,0.00
482.6399,390.00,366.67,431532.14,15626.42,413.34,30.00,0.00
483.6147,100.00,133.33,456670.68,1075142.56,328715.77,114643388.29,173888.69
484.5896,22273774.67,11534633.59,180382037.37,16295262.69,423709.75,172108757.44,184545.62
485.5649,26823884.60,13230481.55,202900821.20,15998099.36,427551.83,171270077.45,175534.80
486.5398,26418129.61,13367248.22,210536371.37,15271296.06,410685.79,162455847.58,180019.43
487.5146,26933974.60,13956989.90,212583288.08,15778681.04,414961.42,162251777.58,165438.40
488.4900,26861762.10,13203128.42,203039221.20,16011361.03,429171.42,177805797.35,176716.44
489.4648,28598744.57,13760040.93,208383054.66,16286411.02,440952.48,168397217.49,176716.44
490.4397,27072772.10,13272599.25,213721338.11,15631519.38,427722.30,175177557.39,181777.22
491.4145,26946602.10,13340278.42,209066121.34,16157449.36,447173.37,172133937.44,181302.40
492.3899,27585417.09,14000961.77,208269037.99,16535962.68,448043.73,174243157.40,179403.24
493.3647,28116712.08,13613181.55,205967837.94,16447826.01,452761.28,178889837.33,189851.19
494.3396,28517897.08,13998336.77,210242188.03,16728632.67,440188.26,170499317.46,184868.96
495.3149,27808699.59,13850588.85,206554454.62,17209147.65,469029.10,174835417.39,180928.61
496.2898,27320289.59,13360624.26,205280204.59,16431822.68,448832.17,172570937.43,175292.42
497.2646,26790627.10,12997368.00,203298937.88,15793129.37,442928.11,174749617.40,178282.03
498.2400,28494722.08,13507397.18,207955821.31,16209372.69,454956.54,178002437.35,178888.06
499.2148,28646654.57,13483962.80,208002371.32,16561029.34,462883.05,177692317.35,180110.35
500.1897,28788974.57,13082410.71,190780970.93,16208134.36,453583.99,180821857.31,180625.54
501.1646,29306682.06,13746659.68,210521421.37,16954704.33,468926.60,180537157.31,181615.58
502.1399,29174784.57,14152050.32,218205321.54,16541549.34,452737.38,178149057.35,183676.68
503.1147,29026574.57,13901155.52,212645588.09,16465262.68,455410.71,180462697.31,185586.42
504.0896,29249567.06,13612236.76,204620621.24,16521636.01,455024.93,181927757.29,182545.04
505.0650,28947127.07,13695948.22,214197704.79,16506736.01,455673.63,184099097.26,186475.64
506.0398,28917727.07,13720353.43,213382438.10,16139959.36,447405.50,180448677.31,186384.70
507.0146,29009817.07,13808795.10,201646471.17,16404014.35,465978.05,185818877.23,192641.07
507.9900,29490189.56,14063144.06,215404571.48,16096761.03,457391.23,182704137.28,189750.11
508.9649,29403107.06,13708086.76,215845754.82,17025585.99,448695.61,175617237.38,188466.56
509.9397,28214712.08,13492944.05,209623704.69,16563066.01,452378.94,175534577.38,181160.97
510.9156,27275454.59,13380795.09,207305521.30,16048236.03,441522.22,174667077.40,177292.15
511.8909,27983124.58,13332614.88,199972471.14,16650147.67,475727.48,169738897.47,178150.68
512.8658,26963719.60,13287328.42,192453087.63,15916362.70,454321.54,175197577.39,178201.19
513.8406,26991197.10,13649814.89,208537737.99,15998461.03,442938.32,169858057.47,184444.57
514.8160,27072037.10,13412364.88,195717137.71,15675562.71,411261.47,132585748.02,112375.06
515.7908,14175271.04,6337118.89,88988618.66,5020312.72,72646.59,17167777.24,13304.99
516.7657,1706320.91,751210.89,11279675.25,614651.85,11129.96,2825102.15,2600.19
517.7405,273854.16,118866.74,2206635.99,121373.06,2446.83,434538.39,300.00
518.7159,71701.36,27686.61,903784.40,33098.80,836.69,84251.75,0.00
519.6907,13344.56,8268.45,512008.21,20347.55,493.34,24085.70,20.00
520.6656,1770.08,1500.06,449163.19,16280.30,590.01,4150.47,0.00
521.6409,220.00,166.67,437498.28,16867.48,386.67,1390.05,0.00
522.6158,3710.35,266.67,440362.67,15916.66,450.01,0.00,0.00
523.5906,60.00,66.67,433134.29,15983.39,446.67,1010.03,0.00
524.5650,170.00,466.67,451415.21,16100.15,456.67,870.02,0.00
525.5408,430.00,66.67,452711.83,15366.21,716.68,5927136.16,28102.26
526.5157,8141103.63,4400681.35,85204960.24,11627549.54,443559.41,164516457.55,185101.38
527.4905,26417047.11,12280849.23,187818337.53,16439699.35,439502.48,173425317.42,185687.44
528.4659,26873197.10,13433638.84,198389537.77,15927642.70,430269.46,170252357.46,185111.46
529.4408,28870619.57,13478108.63,209485571.35,16242706.02,460358.99,171890977.44,180474.00
530.4156,28856122.07,13762576.35,207534621.31,16686457.67,474350.03,173932717.41,180352.79
531.3910,28135499.58,13444040.93,208617538.00,16637689.34,476568.31,177455657.36,175948.86
532.3658,27890129.58,13447721.13,205084637.92,15932946.03,475799.25,172964797.42,180211.36
533.3407,27842857.09,12909839.87,206992137.96,16337454.35,481398.94,180069217.32,186505.95
534.3155,28817627.07,13438727.38,208501721.33,16637656.01,464737.90,172328937.43,181282.20
535.2909,28022359.58,13336529.46,202718604.53,16250737.69,450095.19,170816937.45,178322.42
536.2657,28568997.07,13748084.68,202612371.20,16722069.34,459464.10,177888137.35,182171.25
537.2406,28425207.08,13394329.47,207491104.64,16033739.36,439024.88,167832317.50,171525.86
538.2159,27162929.60,13160338.84,197191371.07,16094944.36,455537.07,166649757.52,172989.96
539.1908,27621572.09,13014011.75,204550087.91,16124014.36,450658.37,177424817.36,174918.77
540.1656,27495299.59,13217287.80,198928371.11,15766494.37,446187.01,179031277.33,179928.53
541.1410,28561847.07,13170975.29,211742138.07,15990412.70,447006.13,174250257.40,176766.95
542.1158,28671672.07,13376510.72,206041421.27,16260669.35,436285.56,176478277.37,176746.76
543.0907,28777029.57,13944676.35,205448404.59,16080047.69,430692.25,167200657.51,169991.19
544.0656,27319842.09,13260520.09,198748337.78,15655614.38,429607.95,172970837.42,180443.71
545.0409,27983427.08,12971682.58,196548787.73,15725592.71,424016.60,171375997.45,174656.19
546.0157,27465782.09,12937976.33,199931771.14,15899179.37,416092.64,171676097.44,172040.78
546.9906,27461504.59,13076428.42,201779854.51,16042957.70,416893.45,172204117.43,168476.83
547.9659,27537324.59,12840331.54,198332004.43,16122421.03,454604.93,178754837.34,176706.36
548.9408,28895029.57,13329981.55,212210921.41,16540569.34,449480.66,182063257.29,180807.40
549.9156,28944099.57,13606612.80,210641954.71,16913304.33,449491.02,174500817.40,169678.20
550.8910,28700674.57,13420087.80,207211587.96,16818331.00,465257.22,182254997.28,181130.66
551.8658,29481962.06,14009501.35,204364171.23,16649181.01,477980.19,174059957.41,176231.66
552.8407,29217654.56,14283128.44,212657188.09,16852846.00,476841.80,175040637.39,174625.88
553.8156,27984964.58,13518455.51,199653787.80,16205187.69,476154.77,181436677.30,177605.27
554.7909,28338249.58,13363619.05,204211404.56,15584916.05,461530.45,178402757.34,186020.92
555.7657,28671199.57,13267709.67,206711137.95,15962272.70,453846.91,174890217.39,180979.12
556.7406,30225937.05,14470845.12,223273371.66,17995479.28,498297.01,185280337.24,201235.74
557.7159,31026537.04,14381918.03,217786788.20,18439517.60,491508.68,150478627.76,129229.32
558.6908,17001643.50,6905233.49,96751018.83,5888269.35,87003.98,17480659.74,15146.47
559.6656,2019011.69,720760.11,10895633.58,693742.94,11540.20,2444747.62,2740.21
